date_installation;departement;latitude;longitude;vitesse_vehicules_legers_kmh;id;emplacement
2012-10-01T00:00:00Z;82;43.956;1.4404;80;13941;ST NAUPHARY
2013-10-14T00:00:00Z;91;48.625;2.3604;110;13942;FLEURY MEROGIS
2012-12-21T00:00:00Z;70;47.633;6.1594;70;13943;VESOUL
2013-11-12T00:00:00Z;44;47.251;-1.4765;90;13944;STE LUCE SUR LOIRE
2013-11-12T00:00:00Z;33;45.031;-0.4199;110;13945;PEUJARD
2013-09-02T00:00:00Z;52;48.647;4.8641;110;13946;HALLIGNICOURT
2013-05-06T00:00:00Z;1;45.85;5.2976;80;13947;ST VULBAS
2014-03-13T00:00:00Z;2;49.364;3.3451;110;13948;BELLEU
2014-03-13T00:00:00Z;2;49.364;3.3449;110;13949;BELLEU
2014-02-14T00:00:00Z;8;49.727;4.4277;80;13950;SIGNY L ABBAYE
2013-12-02T00:00:00Z;8;49.753;5.0284;110;13951;LA CHAPELLE
2013-02-21T00:00:00Z;17;46.199;-1.0354;110;13952;STE SOULLE
2013-02-21T00:00:00Z;17;46.126;-1.106;90;13953;AYTRE
2013-03-18T00:00:00Z;17;45.3;-0.2388;110;13954;CHEVANCEAUX
2004-01-10T00:00:00Z;75;48.82352;2.31005;70;13955;PARIS
2013-09-30T00:00:00Z;60;49.431253;2.810755;110;13956;MARGNY LES COMPIEGNE
2013-10-04T00:00:00Z;60;49.316967;2.442069;110;13957;CAUFFRY
2013-05-13T00:00:00Z;68;48.146;7.3689;110;13958;OSTHEIM
2014-04-07T00:00:00Z;68;47.887;6.91;80;13959;URBES
2013-02-18T00:00:00Z;71;46.894;4.8527;70;13960;DEMIGNY
2013-08-08T00:00:00Z;81;43.909;1.7595;80;13961;LISLE SUR TARN
2013-08-08T00:00:00Z;81;43.916;2.2793;80;13962;BELLEGARDE MARSAL
2013-04-08T00:00:00Z;81;43.621;2.3086;80;13963;BURLATS
2013-08-08T00:00:00Z;82;44.292;1.8687;80;13964;PUYLAGARDE
2013-03-01T00:00:00Z;82;44.218;1.5165;80;13965;MONTALZAT
2013-10-24T00:00:00Z;66;42.739;2.8873;110;13966;PERPIGNAN
2013-05-24T00:00:00Z;86;46.824;0.5191;130;13967;CHATELLERAULT
2013-07-15T00:00:00Z;11;43.17;2.7785;130;13968;LUC SUR ORBIEU
2013-06-25T00:00:00Z;34;43.47254;2.85574;80;13969;PARDAILHAN
2013-09-06T00:00:00Z;34;43.629;3.6938;130;13970;MONTARNAUD
2013-07-03T00:00:00Z;68;48.14634;7.36874;110;13971;OSTHEIM
2013-11-21T00:00:00Z;59;50.583;3.0907;90;13972;LESQUIN
2013-11-21T00:00:00Z;59;50.589;3.0965;90;13973;LESQUIN
2013-09-13T00:00:00Z;54;48.867;6.0934;110;13974;LOISY
2013-08-12T00:00:00Z;54;48.921;6.1098;110;13975;LESMENILS
2014-01-20T00:00:00Z;91;48.536;2.2093;90;13976;BOISSY SOUS ST YON
2013-11-04T00:00:00Z;55;48.703;5.4252;110;13977;ST AUBIN SUR AIRE
2014-01-02T00:00:00Z;55;48.693;5.3376;110;13978;LIGNY EN BARROIS
2014-05-26T00:00:00Z;33;44.783;-0.6321;90;13979;PESSAC
2013-10-25T00:00:00Z;37;47.363;0.7134;90;13980;ST AVERTIN
2013-09-23T00:00:00Z;37;47.396;0.707;90;13981;TOURS
2014-03-10T00:00:00Z;8;49.382;4.5778;80;13982;LEFFINCOURT
2014-05-27T00:00:00Z;10;48.485;3.4819;80;13983;NOGENT SUR SEINE
2014-01-02T00:00:00Z;10;48.496;4.1362;80;13984;ST ETIENNE SOUS BARBUISE
2013-09-02T00:00:00Z;12;44.39;2.695;80;13985;MONTROZIER
2014-03-31T00:00:00Z;16;46.065;0.6756;80;13986;LESSAC
2014-02-03T00:00:00Z;16;45.989;0.2005;90;13987;VILLEGATS
2014-08-21T00:00:00Z;22;48.517;-2.745;90;13988;ST BRIEUC
2014-08-21T00:00:00Z;22;48.51;-2.7402;90;13989;ST BRIEUC
2014-04-08T00:00:00Z;45;47.934;1.9304;90;13990;FLEURY LES AUBRAIS
2013-11-22T00:00:00Z;52;47.816;5.4976;80;13991;CHAUDENAY
2014-01-06T00:00:00Z;62;50.36674;2.31171;110;13992;RAMECOURT
2014-06-12T00:00:00Z;69;45.765;4.9072;90;13993;VILLEURBANNE
2014-05-05T00:00:00Z;69;45.76502;4.90727;90;13994;VILLEURBANNE
2014-01-31T00:00:00Z;88;48.341;6.3143;110;13995;VINCEY
2013-10-28T00:00:00Z;89;48.1735;3.3715;80;13996;MALAY LE PETIT
2014-04-22T00:00:00Z;89;48.022;3.3137;80;13997;VILLEVALLIER
2013-12-13T00:00:00Z;27;48.746;0.9892;80;13998;BALINES
2014-02-14T00:00:00Z;27;48.742;0.9608;90;13999;BALINES
2014-01-02T00:00:00Z;31;43.592;1.3988;90;14000;TOULOUSE
2013-12-20T00:00:00Z;32;43.581;0.5401;80;14001;LASSERAN
2013-12-13T00:00:00Z;32;43.782;-0.0235;80;14002;STE CHRISTIE D ARMAGNAC
2013-11-22T00:00:00Z;41;47.796;1.0742;70;14003;VENDOME
2014-05-19T00:00:00Z;50;49.556;-1.564;110;14004;BRIX
2014-02-17T00:00:00Z;50;48.691;-1.3606;110;14005;AVRANCHES
2014-01-20T00:00:00Z;51;48.767;4.5832;70;14006;COUVROT
2013-11-12T00:00:00Z;59;50.604;2.9455;110;14007;HALLENNES LEZ HAUBOURDIN
2014-01-20T00:00:00Z;73;45.557;5.7306;110;14008;DULLIN
2014-01-17T00:00:00Z;73;45.571;5.9364;90;14009;CHAMBERY
2014-04-04T00:00:00Z;76;49.4729;0.94695;80;14010;HENOUVILLE
2014-05-05T00:00:00Z;83;43.369;6.5964;90;14011;STE MAXIME
2014-05-05T00:00:00Z;83;43.382116;6.589798;90;14012;STE MAXIME
2014-03-21T00:00:00Z;91;48.62899;2.35524;90;14013;FLEURY MEROGIS
2014-05-23T00:00:00Z;13;43.542;4.9559;80;14014;ISTRES
2014-04-28T00:00:00Z;40;43.711;-1.2282;110;14015;ST GEOURS DE MAREMNE
2014-06-06T00:00:00Z;40;44.139;-0.9731;130;14016;SOLFERINO
2014-04-08T00:00:00Z;40;44.4124;-0.81969;130;14017;SAUGNACQ ET MURET
2014-02-14T00:00:00Z;64;43.354;-0.5332;80;14018;TARSACQ
2014-05-23T00:00:00Z;93;48.95;2.4492;110;14019;LE BLANC MESNIL
2014-05-15T00:00:00Z;40;43.943;-1.083;130;14020;LESPERON
2014-05-12T00:00:00Z;34;43.389;3.4582;130;14021;FLORENSAC
2014-05-05T00:00:00Z;34;43.475;3.6513;130;14022;POUSSAN
2014-04-07T00:00:00Z;60;49.541;2.7273;130;14023;RESSONS SUR MATZ
2014-04-07T00:00:00Z;60;49.541;2.7273;130;14024;RESSONS SUR MATZ
2018-05-25T00:00:00Z;93;48.967674;2.510128;110;14025;VILLEPINTE
2015-01-12T00:00:00Z;1;45.957;5.3272;80;14026;CHATEAU GAILLARD
2015-01-28T00:00:00Z;23;46.197;1.78434;110;14027;ST VAURY
2015-03-31T00:00:00Z;33;44.871;-0.6426;90;14028;EYSINES
2014-12-29T00:00:00Z;76;49.4168;1.04682;90;14029;LE GRAND QUEVILLY
2015-04-27T00:00:00Z;34;43.827;3.3157;90;14030;PEGAIROLLES DE L ESCALETTE
2015-02-23T00:00:00Z;31;43.608;1.4101;90;14031;TOULOUSE
2015-03-16T00:00:00Z;69;45.695;4.8309;90;14032;PIERRE BENITE
2017-12-22T00:00:00Z;69;45.671884;4.772833;90;14033;BRIGNAIS
2015-09-07T00:00:00Z;73;45.195;6.6222;90;14034;FRENEY
2015-01-28T00:00:00Z;76;49.47274;1.02779;110;14035;MAROMME
2015-02-12T00:00:00Z;16;45.67;0.0328;90;14036;ST SATURNIN
2015-03-20T00:00:00Z;86;46.46028;0.26737;90;14037;VIVONNE
2015-07-27T00:00:00Z;19;45.235;1.5126;130;14038;DONZENAC
2015-08-21T00:00:00Z;23;45.971;2.1899;80;14039;ST AMAND
2015-06-29T00:00:00Z;32;43.663;0.6237;80;14040;AUCH
2015-07-17T00:00:00Z;38;45.17387;5.38752;130;14041;BEAULIEU
2016-03-16T00:00:00Z;40;43.67753;-1.25692;80;14042;ST GEOURS DE MAREMNE
2016-11-14T00:00:00Z;40;43.85228;-1.11816;80;14043;CASTETS
2015-12-14T00:00:00Z;86;46.8815;0.1417;80;14044;VERRUE
2016-03-25T00:00:00Z;65;43.13936;0.31168;110;14045;LUTILHOUS
2016-03-18T00:00:00Z;31;43.6077;1.31941;90;14046;COLOMIERS
2016-04-04T00:00:00Z;74;46.1489;6.15028;110;14047;BOSSEY
2016-05-27T00:00:00Z;84;43.97436;4.86708;90;14048;LE PONTET
2016-04-04T00:00:00Z;11;43.1907;3.06719;130;14049;ARMISSAN
2015-12-23T00:00:00Z;11;43.1919;2.4151;130;14050;CARCASSONNE
2015-12-23T00:00:00Z;11;43.192543;2.3697;130;14051;CARCASSONNE
2016-03-09T00:00:00Z;31;43.6353;1.42083;90;14052;TOULOUSE
2016-05-17T00:00:00Z;59;51.01468;2.38797;90;14053;COUDEKERQUE BRANCHE
2016-03-14T00:00:00Z;59;50.998;2.28695;90;14054;GRANDE SYNTHE
2016-06-02T00:00:00Z;2;49.36362;3.48006;80;14055;CIRY SALSOGNE
2016-06-20T00:00:00Z;76;49.42835;1.05613;90;14056;LE PETIT QUEVILLY
2016-04-22T00:00:00Z;76;49.78055;1.7445;130;14057;AUMALE
2016-07-01T00:00:00Z;76;49.7861;1.4865;130;14058;FESQUES
2016-04-14T00:00:00Z;95;49.01541;2.1454;110;14059;PIERRELAYE
2016-02-04T00:00:00Z;95;49.05936;2.28263;110;14060;BAILLET EN FRANCE
2017-05-02T00:00:00Z;31;43.590861;1.399065;90;14061;TOULOUSE
2017-04-03T00:00:00Z;6;43.710541;7.201861;90;14062;NICE
2016-04-25T00:00:00Z;80;49.74339;2.67662;110;14063;BOUCHOIR
2017-07-24T00:00:00Z;31;43.64658;1.46013;90;14064;TOULOUSE
2016-06-13T00:00:00Z;17;45.9092;-0.9653;90;14065;ECHILLAIS
2017-10-09T00:00:00Z;21;47.0883;4.7556;110;14066;BESSEY EN CHAUME
2016-08-12T00:00:00Z;50;48.59375;-1.41286;110;14067;SERVON
2016-08-13T00:00:00Z;18;47.114235;2.611574;80;14068;BRECY
2016-06-20T00:00:00Z;62;50.44641;2.83944;90;14069;LENS
2016-11-21T00:00:00Z;31;43.58519;1.49663;90;14070;BALMA
2016-10-10T00:00:00Z;59;50.68421;3.13346;90;14071;WASQUEHAL
2016-12-19T00:00:00Z;21;47.3168;5.07991;90;14072;DIJON
2016-10-31T00:00:00Z;55;49.091;5.2326;130;14073;LES SOUHESMES RAMPONT
2017-11-13T00:00:00Z;21;47.645962;5.180054;130;14074;SELONGEY
2016-12-05T00:00:00Z;50;48.9207;-1.08303;130;14075;GOUVETS
2016-05-30T00:00:00Z;62;50.4347;2.8484;90;14076;LENS
2016-12-23T00:00:00Z;21;47.302985;4.50281;130;14077;EGUILLY
2016-12-23T00:00:00Z;21;47.302835;4.503231;130;14078;EGUILLY
2016-05-02T00:00:00Z;50;48.66478;-1.3671;110;14079;LE VAL ST PERE
2016-07-25T00:00:00Z;50;48.59631;-1.40713;110;14080;SERVON
2016-09-08T00:00:00Z;53;48.425255;-0.299788;80;14081;JAVRON LES CHAPELLES
2016-05-30T00:00:00Z;62;50.424217;3.01685;110;14082;COURCELLES LES LENS
2016-10-07T00:00:00Z;50;49.45061;-1.34994;110;14083;FRESVILLE
2016-09-19T00:00:00Z;58;47.038745;3.139964;110;14084;VARENNES VAUZELLES
2016-12-16T00:00:00Z;21;46.935;4.6691;80;14085;LA ROCHEPOT
2016-05-06T00:00:00Z;73;45.5784;5.82376;110;14086;NANCES
2016-06-20T00:00:00Z;63;45.85361;3.11472;110;14087;MENETROL
2016-10-03T00:00:00Z;23;46.285;2.40286;110;14088;NOUHANT
2017-04-14T00:00:00Z;13;43.59722;4.76084;110;14089;ST MARTIN DE CRAU
2016-09-08T00:00:00Z;28;48.50718;1.463404;110;14090;POISVILLIERS
2016-10-17T00:00:00Z;35;48.50736;1.46338;110;14091;CHATEAUNEUF D ILLE ET VILAINE
2016-12-05T00:00:00Z;44;47.29333;-1.74453;110;14092;VIGNEUX DE BRETAGNE
2016-10-06T00:00:00Z;59;50.29578;3.85388;110;14093;LA LONGUEVILLE
2016-09-26T00:00:00Z;77;48.76852;2.61274;110;14094;PONTAULT COMBAULT
2016-12-12T00:00:00Z;57;49.052103;6.170171;110;14095;MARLY
2016-06-24T00:00:00Z;66;42.80218;3.030407;110;14096;LE BARCARES
2017-06-09T00:00:00Z;57;48.700083;6.971603;110;14097;HEMING
2016-03-25T00:00:00Z;35;48.043;-1.94317;110;14098;ST THURIAL
2016-06-24T00:00:00Z;27;49.08636;1.1882;110;14099;IRREVILLE
2016-11-28T00:00:00Z;60;49.57449;2.2023;130;14100;FROISSY
2016-10-17T00:00:00Z;35;48.0532;-1.91588;110;14101;BREAL SOUS MONTFORT
2016-11-28T00:00:00Z;83;43.5468;6.80423;130;14102;LES ADRETS DE L ESTEREL
2016-07-25T00:00:00Z;35;48.057448;-1.680085;110;14103;NOYAL CHATILLON SUR SEICHE
2016-05-17T00:00:00Z;63;45.71594;3.15225;110;14104;LA ROCHE BLANCHE
2017-01-25T00:00:00Z;66;42.76709;2.89969;110;14105;PIA
2016-11-28T00:00:00Z;44;47.67987;-1.46141;110;14106;LOUISFERT
2016-04-25T00:00:00Z;63;45.49753;3.2555;130;14107;LE BROC
2016-07-13T00:00:00Z;13;43.50612;5.50822;130;14108;MEYREUIL
2016-06-24T00:00:00Z;66;42.5381;3.0272;110;14109;ARGELES SUR MER
2016-11-28T00:00:00Z;52;47.73548;5.19463;130;14110;AUJEURRES
2016-04-22T00:00:00Z;73;45.49594;6.0632;130;14111;LA CHAVANNE
2016-07-13T00:00:00Z;76;49.3546;1.0827;110;14112;OISSEL
2016-07-25T00:00:00Z;95;49.0704;2.24711;110;14113;VILLIERS ADAM
2016-10-24T00:00:00Z;28;48.192497;0.830108;130;14114;ST BOMER
2016-08-16T00:00:00Z;83;43.533881;6.871259;110;14115;TANNERON
2016-12-08T00:00:00Z;10;48.1701;4.3245;130;14116;CHAUFFOUR LES BAILLY
2016-10-10T00:00:00Z;88;48.15867;6.48605;110;14117;EPINAL
2017-01-19T00:00:00Z;18;47.075636;2.274846;130;14118;MARMAGNE
2016-08-08T00:00:00Z;51;48.730205;3.906032;110;14119;CONNANTRE
2016-09-23T00:00:00Z;3;46.35551;2.80366;130;14120;DOYET
2017-01-30T00:00:00Z;17;45.73042;-0.62311;110;14121;SAINTES
2016-07-06T00:00:00Z;41;47.74799;1.53901;130;14122;SERIS
2016-09-30T00:00:00Z;45;47.89004;1.85813;110;14123;ST PRYVE ST MESMIN
2016-12-19T00:00:00Z;49;47.054358;-0.920699;110;14124;CHOLET
2016-12-16T00:00:00Z;54;48.66979;5.91715;110;14125;DOMMARTIN LES TOUL
2017-04-28T00:00:00Z;77;48.57917;2.63788;110;14126;VERT ST DENIS
2017-01-20T00:00:00Z;80;49.984758;1.683684;130;14127;LE TRANSLAY
2016-07-25T00:00:00Z;91;48.7037;2.44358;90;14128;MONTGERON
2017-06-02T00:00:00Z;28;48.26519;1.85257;130;14129;FRESNAY L EVEQUE
2016-12-24T00:00:00Z;18;47.1883;2.16616;130;14130;FOECY
2016-09-23T00:00:00Z;71;46.466315;4.880352;130;14131;MONTBELLET
2016-08-19T00:00:00Z;48;44.70121;3.28069;110;14132;PEYRE EN AUBRAC
2016-10-03T00:00:00Z;62;50.4485;2.58465;110;14133;MAISNIL LES RUITZ
2017-07-13T00:00:00Z;14;49.25938;-0.38312;110;14134;MATHIEU
2017-02-20T00:00:00Z;82;44.0559;0.88012;130;14135;AUVILLAR
2016-10-07T00:00:00Z;15;45.11091;3.13624;110;14136;VIEILLESPESSE
2016-11-28T00:00:00Z;78;48.78852;1.626852;110;14137;MAULETTE
2016-10-07T00:00:00Z;15;45.1108;3.13646;110;14138;VIEILLESPESSE
2016-11-18T00:00:00Z;29;47.9689;-3.98777;110;14139;ST EVARZEC
2016-12-19T00:00:00Z;29;48.4548;-4.37707;110;14140;GUIPAVAS
2016-09-08T00:00:00Z;62;50.38616;1.87375;110;14141;CAMPAGNE LES HESDIN
2016-11-07T00:00:00Z;62;50.86398;1.7402;130;14142;ST INGLEVERT
2017-05-05T00:00:00Z;46;44.35389;1.46445;110;14143;LE MONTAT
2016-11-28T00:00:00Z;44;47.0998;-1.47264;130;14144;LE BIGNON
2017-01-27T00:00:00Z;13;43.507556;4.860163;110;14145;ST MARTIN DE CRAU
2016-07-11T00:00:00Z;59;50.319937;3.60362;110;14146;CURGIES
2016-11-28T00:00:00Z;63;45.8752;3.64095;110;14147;CELLES SUR DUROLLE
2016-07-25T00:00:00Z;79;46.38436;-0.36723;130;14148;ST GELAIS
2016-09-22T00:00:00Z;38;45.37292;4.80638;110;14149;ROUSSILLON
2016-09-26T00:00:00Z;88;48.3351;6.8941;110;14150;LA VOIVRE
2016-09-23T00:00:00Z;27;48.99326;1.193836;110;14151;LE VIEIL EVREUX
2016-08-12T00:00:00Z;38;45.370988;5.491938;130;14152;APPRIEU
2016-10-20T00:00:00Z;45;47.994335;1.854396;130;14153;GIDY
2016-12-19T00:00:00Z;28;48.26556;1.85308;130;14154;FRESNAY L EVEQUE
2016-10-06T00:00:00Z;13;43.512;5.45668;110;14155;AIX EN PROVENCE
2016-10-24T00:00:00Z;28;48.192203;0.830547;130;14156;ST BOMER
2018-01-26T00:00:00Z;44;47.275026;-1.540395;110;14157;LA CHAPELLE SUR ERDRE
2016-10-31T00:00:00Z;88;48.176342;5.730125;130;14158;VRECOURT
2016-11-14T00:00:00Z;66;42.68988;2.82703;110;14159;LE SOLER
2016-10-17T00:00:00Z;35;48.101803;-1.432711;110;14160;CHATEAUBOURG
2016-12-29T00:00:00Z;10;48.3295;4.1133;110;14161;CRENEY PRES TROYES
2016-12-05T00:00:00Z;10;48.3647;4.16042;130;14162;LUYERES
2016-08-12T00:00:00Z;38;45.469651;5.4011;130;14163;MONTREVEL
2016-11-07T00:00:00Z;66;42.6081;2.98456;110;14164;ELNE
2016-12-02T00:00:00Z;10;48.27307;3.89477;130;14165;MESSON
2016-07-25T00:00:00Z;35;48.011707;-1.59979;110;14166;BOURGBARRE
2016-11-14T00:00:00Z;66;42.70675;2.98598;110;14167;CANET EN ROUSSILLON
2016-10-10T00:00:00Z;80;49.85744;2.41556;130;14168;BLANGY TRONVILLE
2016-07-25T00:00:00Z;91;48.7129;2.308;110;14169;CHILLY MAZARIN
2016-10-31T00:00:00Z;71;46.465533;4.879322;130;14170;MONTBELLET
2017-03-24T00:00:00Z;68;47.773558;7.362957;110;14171;SAUSHEIM
2017-03-25T00:00:00Z;68;47.958419;7.308257;110;14172;ROUFFACH
2016-11-07T00:00:00Z;74;46.085752;6.088236;110;14173;PRESILLY
2017-05-24T00:00:00Z;22;48.434486;-2.817417;110;14174;PLAINTEL
2017-03-27T00:00:00Z;78;48.790311;2.070456;110;14175;VERSAILLES
2017-02-06T00:00:00Z;40;43.740074;-1.035058;110;14176;ST PAUL LES DAX
2017-05-15T00:00:00Z;40;43.721155;-1.12237;110;14177;MEES
2016-10-31T00:00:00Z;74;46.049706;6.080695;110;14178;COPPONEX
2017-03-24T00:00:00Z;68;47.773536;7.362936;110;14179;SAUSHEIM
2017-03-25T00:00:00Z;68;47.95778;7.30806;110;14180;ROUFFACH
2017-06-08T00:00:00Z;22;48.610522;-3.276339;110;14181;BEGARD
2016-12-20T00:00:00Z;27;48.853662;1.179271;110;14182;MOISVILLE
2017-02-20T00:00:00Z;27;48.86851;1.17674;110;14183;CHAVIGNY BAILLEUL
2016-12-09T00:00:00Z;83;43.13768;6.04168;110;14184;LA GARDE
2017-08-07T00:00:00Z;39;47.086;5.4204;130;14185;FOUCHERANS
2016-10-31T00:00:00Z;69;46.0038;4.73286;130;14186;ARNAS
2016-12-15T00:00:00Z;29;48.038988;-4.076303;110;14187;QUIMPER
2016-11-18T00:00:00Z;29;48.518535;-4.045053;110;14188;LANDIVISIAU
2017-02-16T00:00:00Z;64;43.45083;-1.492198;110;14189;BASSUSSARRY
2016-09-12T00:00:00Z;73;45.616445;5.896973;130;14190;VOGLANS
2016-11-21T00:00:00Z;79;46.972338;-0.807677;110;14191;MAULEON
2017-03-13T00:00:00Z;88;48.341;6.3139;110;14192;VINCEY
2017-12-04T00:00:00Z;35;47.905;-1.6849;110;14193;POLIGNE
2016-11-08T00:00:00Z;49;47.116119;-0.826199;130;14194;TREMENTINES
2016-12-05T00:00:00Z;60;49.305;2.4529;110;14195;LAIGNEVILLE
2017-06-08T00:00:00Z;22;48.548;-3.4115;110;14196;PLOUNEVEZ MOEDEC
2017-05-18T00:00:00Z;22;48.416;-2.308;110;14197;JUGON LES LACS COMMUNE NOUVELL
2017-06-08T00:00:00Z;22;48.51575;-2.03866;110;14198;PLESLIN TRIGAVOU
2016-11-21T00:00:00Z;27;49.138;1.182;110;14199;HEUDREVILLE SUR EURE
2017-02-16T00:00:00Z;40;43.857986;-0.722169;110;14200;MEILHAN
2017-02-16T00:00:00Z;40;43.85137;-0.738436;110;14201;CARCARES STE CROIX
2016-10-17T00:00:00Z;56;47.671;-2.9395;110;14202;PLUNERET
2017-08-03T00:00:00Z;61;48.509;0.3452;110;14203;ST LEGER SUR SARTHE
2017-10-24T00:00:00Z;33;44.883648;-0.333458;110;14204;VAYRES
2016-12-05T00:00:00Z;44;47.156;-1.3227;110;14205;VALLET
2017-04-17T00:00:00Z;92;48.832194;2.154142;110;14206;MARNES LA COQUETTE
2016-11-14T00:00:00Z;8;49.534;4.4246;130;14207;DOUX
2016-12-01T00:00:00Z;10;48.656155;4.17437;130;14208;MAILLY LE CAMP
2017-03-18T00:00:00Z;43;45.266063;4.150615;90;14209;MONISTROL SUR LOIRE
2016-10-17T00:00:00Z;91;48.423793;2.140934;90;14210;ETAMPES
2017-06-26T00:00:00Z;91;48.485161;2.194555;90;14211;ETRECHY
2017-08-21T00:00:00Z;79;46.827144;-0.423377;70;14212;BRESSUIRE
2018-03-08T00:00:00Z;62;50.328517;2.875154;110;14213;GAVRELLE
2017-12-18T00:00:00Z;48;44.417805;3.183342;90;14214;BANASSAC CANILHAC
2018-03-23T00:00:00Z;42;45.45964;4.486546;110;14215;ST CHAMOND
2004-02-13T00:00:00Z;75;48.8543;2.25437;70;14216;PARIS
2003-11-28T00:00:00Z;86;46.62896;0.35564;70;14217;MIGNE AUXANCES
2003-12-29T00:00:00Z;64;43.5135;-1.46733;80;14218;BAYONNE
2003-12-01T00:00:00Z;14;49.17486;-0.31164;90;14219;MONDEVILLE
2004-01-06T00:00:00Z;94;48.7741;2.40784;90;14220;VITRY SUR SEINE
2003-12-18T00:00:00Z;57;49.1069;6.14738;90;14221;MONTIGNY LES METZ
2004-02-14T00:00:00Z;75;48.89645;2.30974;70;14222;PARIS
2003-12-04T00:00:00Z;62;50.41841;2.41399;80;14223;BRIAS
2003-12-23T00:00:00Z;13;43.38001;5.35354;90;14224;MARSEILLE
2003-12-10T00:00:00Z;71;46.31121;4.83825;70;14225;MACON
2004-02-04T00:00:00Z;72;48.00498;0.37071;80;14226;ST MARS LA BRIERE
2004-01-10T00:00:00Z;75;48.89004;2.39613;70;14227;PARIS
2003-12-16T00:00:00Z;94;48.8167;2.44854;90;14228;ST MAURICE
2003-12-17T00:00:00Z;62;50.53378;2.60465;80;14229;ANNEZIN
2003-12-16T00:00:00Z;33;44.6635;-0.3842;50;14230;VIRELADE
2003-12-09T00:00:00Z;16;45.67848;0.14837;110;14231;ST YRIEIX SUR CHARENTE
2003-12-16T00:00:00Z;16;45.61721;0.1006;110;14232;LA COURONNE
2004-01-30T00:00:00Z;72;47.80291;0.31546;70;14233;MARIGNE LAILLE
2004-08-05T00:00:00Z;17;46.18153;-1.13972;90;14234;LAGORD
2003-12-19T00:00:00Z;17;46.11793;-1.1071;90;14235;AYTRE
2003-12-11T00:00:00Z;69;45.77271;4.83601;50;14236;LYON
2003-12-11T00:00:00Z;69;45.76357;4.80266;70;14237;LYON
2004-01-20T00:00:00Z;73;45.4932;6.51932;70;14238;AIGUEBLANCHE
2004-01-08T00:00:00Z;26;44.63378;4.77037;90;14239;LA COUCOURDE
2005-03-24T00:00:00Z;26;45.2242;4.81691;80;14240;BEAUSEMBLANT
2004-01-05T00:00:00Z;71;46.78971;4.84233;70;14241;CHALON SUR SAONE
2004-01-13T00:00:00Z;35;48.18697;-1.96266;110;14242;BEDEE
2003-12-24T00:00:00Z;35;48.10572;-1.50378;110;14243;NOYAL SUR VILAINE
2004-03-30T00:00:00Z;80;49.92349;2.32861;110;14244;AMIENS
2005-01-20T00:00:00Z;77;48.45588;2.60473;90;14245;CHAILLY EN BIERE
2004-01-09T00:00:00Z;77;48.45603;2.60488;90;14246;CHAILLY EN BIERE
2004-01-16T00:00:00Z;33;44.88349;-0.55534;70;14247;BORDEAUX
2004-05-10T00:00:00Z;6;43.73442;7.25137;90;14248;NICE
2004-01-13T00:00:00Z;84;44.1232;4.79898;130;14249;ORANGE
2003-12-31T00:00:00Z;93;48.92981;2.36345;90;14250;ST DENIS
2004-01-09T00:00:00Z;92;48.88333;2.26472;70;14251;NEUILLY SUR SEINE
2004-05-10T00:00:00Z;6;43.66582;7.20722;70;14252;NICE
2004-04-07T00:00:00Z;67;48.49267;7.55745;130;14253;INNENHEIM
2005-05-10T00:00:00Z;2A;41.93201;8.75645;50;14254;AJACCIO
2004-07-03T00:00:00Z;44;47.13053;-1.73999;70;14255;NANTES
2004-07-03T00:00:00Z;44;47.19506;-1.85438;70;14256;ROUANS
2005-12-05T00:00:00Z;31;43.61005;1.41945;50;14257;TOULOUSE
2005-04-21T00:00:00Z;74;45.91482;6.08237;80;14258;POISY
2005-02-24T00:00:00Z;74;46.05159;6.08709;70;14259;COPPONEX
2004-09-23T00:00:00Z;13;43.4229;5.37299;90;14260;CABRIES
2004-09-28T00:00:00Z;13;43.3278;5.37814;90;14261;MARSEILLE
2004-09-23T00:00:00Z;13;43.35563;5.3471;90;14262;MARSEILLE
2004-09-23T00:00:00Z;13;43.34427;5.34679;90;14263;MARSEILLE
2005-02-23T00:00:00Z;34;43.30666;3.44236;80;14264;AGDE
2004-10-02T00:00:00Z;34;43.494064;3.776145;80;14265;VIC LA GARDIOLE
2004-10-02T00:00:00Z;34;43.42333;3.74408;80;14266;FRONTIGNAN
2004-09-17T00:00:00Z;45;48.01813;2.11227;80;14267;LOURY
2004-10-01T00:00:00Z;45;48.15247;2.76366;70;14268;DORDIVES
2005-01-07T00:00:00Z;35;48.08149;-1.69679;90;14269;RENNES
2005-06-11T00:00:00Z;35;48.04582;-1.63036;80;14270;NOYAL CHATILLON SUR SEICHE
2004-08-04T00:00:00Z;76;49.45188;1.14532;70;14271;DARNETAL
2005-02-05T00:00:00Z;84;43.94884;4.84067;90;14272;AVIGNON
2006-02-20T00:00:00Z;84;43.94887;4.84069;90;14273;AVIGNON
2005-11-08T00:00:00Z;56;47.78869;-3.25268;110;14274;KERVIGNAC
2004-10-19T00:00:00Z;56;48.08683;-3.55049;80;14275;LE SAINT
2005-09-28T00:00:00Z;60;49.22406;2.54604;110;14276;AUMONT EN HALATTE
2004-10-15T00:00:00Z;60;49.22665;2.54273;110;14277;AUMONT EN HALATTE
2005-04-21T00:00:00Z;54;48.60649;6.33212;110;14278;ROSIERES AUX SALINES
2004-09-30T00:00:00Z;78;48.77026;1.98503;70;14279;TRAPPES
